"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2015,"Imports","Lithuania",712,9,"Other countries"
2015,"Exports","Latvia",712,15606,"Other countries"
2015,"Imports","Latvia",712,148,"Other countries"
2015,"Exports","Lithuania",712,4704,"Other countries"
2015,"Imports","Lithuania",712,3729,"Other countries"
2015,"Imports","Rep. of Korea",712,43,"Other countries"
2015,"Exports","Netherlands",712,55432,"Other countries"
2015,"Imports","Netherlands",712,546,"Other countries"
2015,"Exports","Bulgaria",712,947,"Other countries"
2015,"Exports","Bulgaria",712,932,"Other countries"
2015,"Imports","Austria",712,1552,"Other countries"
2015,"Imports","Czech Rep.",712,3586,"Other countries"
2015,"Imports","Israel",712,1000,"Other countries"
2015,"Imports","Algeria",712,756,"Other countries"
2015,"Exports","Czech Rep.",712,7188,"Other countries"
2015,"Exports","Poland",712,54269,"Other countries"
2015,"Exports","Poland",712,19683,"Other countries"
2015,"Imports","Poland",712,69141,"Other countries"
2015,"Exports","Poland",712,6560,"Other countries"
2015,"Exports","Poland",712,27304,"Other countries"
2015,"Exports","Ethiopia",712,64903,"Other countries"
2015,"Exports","Ethiopia",712,52939,"Other countries"
2015,"Exports","Poland",712,38094,"Other countries"
2015,"Exports","Poland",712,68158,"Other countries"
2015,"Exports","Estonia",712,764,"Other countries"
2015,"Exports","Poland",712,80969,"Other countries"
2015,"Exports","Ethiopia",712,90636,"Other countries"
2015,"Exports","Poland",712,98791,"Other countries"
2015,"Exports","United Kingdom",712,52236,"Other countries"
2015,"Exports","United Kingdom",712,52561,"Other countries"
2015,"Imports","Finland",712,10727,"Other countries"
2015,"Exports","United Kingdom",712,49407,"Other countries"
2015,"Exports","United Kingdom",712,26150,"Other countries"
2015,"Exports","Japan",712,2605,"Other countries"
2015,"Exports","Egypt",712,97600,"Other countries"
2015,"Exports","Egypt",712,87237,"Other countries"
2015,"Exports","Egypt",712,40508,"Other countries"
2015,"Exports","Egypt",712,52433,"Other countries"
2015,"Imports","Rep. of Korea",712,15768,"Other countries"
2015,"Imports","Latvia",712,27,"Other countries"
2015,"Imports","Lithuania",712,10765,"Other countries"
2015,"Imports","Rep. of Korea",712,10762,"Other countries"
2015,"Imports","Rep. of Korea",712,531,"Other countries"
2015,"Imports","France",712,18055,"Other countries"
2015,"Exports","Lithuania",712,4629,"Other countries"
2015,"Exports","Thailand",712,896,"Other countries"
2015,"Exports","Rep. of Korea",712,44748,"Other countries"
2015,"Imports","Rep. of Korea",712,17501,"Other countries"
2015,"Exports","Thailand",712,64,"Other countries"
2015,"Exports","Thailand",712,28,"Other countries"
2015,"Exports","Thailand",712,52,"Other countries"
2015,"Exports","France",712,96209,"Other countries"
2015,"Exports","France",712,25731,"Other countries"
2015,"Imports","Rep. of Korea",712,41,"Other countries"
2015,"Exports","Latvia",712,3935,"Other countries"
2015,"Exports","France",712,45419,"Other countries"
2015,"Exports","United Kingdom",712,6168,"Other countries"
2015,"Exports","United Kingdom",712,53722,"Other countries"
2015,"Exports","Lithuania",712,365,"Other countries"
2015,"Imports","Rep. of Korea",712,18172,"Other countries"
2015,"Exports","Thailand",712,44,"Other countries"
2015,"Exports","Thailand",712,1060,"Other countries"
2015,"Imports","Lithuania",712,5384,"Other countries"
2015,"Imports","Rep. of Korea",712,29577,"Other countries"
2015,"Exports","Rep. of Korea",712,39871,"Other countries"
2015,"Exports","France",712,6397,"Other countries"
2015,"Exports","Lithuania",712,14423,"Other countries"
2015,"Exports","Germany",712,52782,"Other countries"
2015,"Exports","Germany",712,37179,"Other countries"
2015,"Exports","Germany",712,365,"Other countries"
2015,"Exports","",712,103,"Other countries"
2015,"Exports","EU-28",712,91819,"Other countries"
2015,"Exports","EU-28",712,70306,"Other countries"
2015,"Exports","",712,3928,"Other countries"
2015,"Imports","EU-28",712,66721,"Other countries"
2015,"Exports","EU-28",712,64062,"Other countries"
2015,"Imports","EU-28",712,243,"Other countries"
2015,"Exports","",712,400,"Other countries"
2015,"Exports","",712,380,"Other countries"
2015,"Imports","Germany",712,72439,"Other countries"
2015,"Exports","Germany",712,1340,"Other countries"
2015,"Exports","",712,81,"Other countries"
2015,"Exports","",712,1237,"Other countries"
2015,"Exports","",712,1060,"Other countries"
2015,"Exports","Germany",712,9692,"Other countries"
2015,"Exports","",712,722,"Other countries"
2015,"Exports","",712,349,"Other countries"
2015,"Imports","EU-28",712,140,"Other countries"
2015,"Exports","EU-28",712,70154,"Other countries"
2015,"Imports","EU-28",712,6174,"Other countries"
2015,"Exports","",712,896,"Other countries"
2015,"Exports","Germany",712,89506,"Other countries"
2015,"Imports","EU-28",712,11614,"Other countries"
2015,"Imports","Germany",712,107,"Other countries"
2015,"Exports","Germany",712,3999,"Other countries"
2015,"Exports","Germany",712,69425,"Other countries"
2015,"Exports","",712,2790,"Other countries"
2015,"Exports","Germany",712,206,"Other countries"
2015,"Imports","Germany",712,80602,"Other countries"
2015,"Exports","",712,52,"Other countries"
2015,"Exports","Germany",712,57522,"Other countries"
2015,"Imports","Germany",712,23077,"Other countries"
2016,"Imports","Czech Rep.",712,1680,"Other countries"
2016,"Imports","Israel",712,4000,"Other countries"
2016,"Exports","Czech Rep.",712,8554,"Other countries"
2016,"Exports","Ireland",712,1,"Other countries"
2016,"Imports","Israel",712,1000,"Other countries"
2016,"Imports","Czech Rep.",712,2007,"Other countries"
2016,"Imports","Israel",712,1000,"Other countries"
2016,"Imports","Czech Rep.",712,1255,"Other countries"
2016,"Imports","Czech Rep.",712,860,"Other countries"
2016,"Imports","China",712,37939,"Other countries"
2016,"Imports","China",712,36664,"Other countries"
2016,"Imports","China",712,76187,"Other countries"
2016,"Exports","United Kingdom",712,4140,"Other countries"
2016,"Imports","EU-28",712,34061,"Other countries"
2016,"Imports","Poland",712,60373,"Other countries"
2016,"Exports","Thailand",712,118,"Other countries"
2016,"Exports","Poland",712,74258,"Other countries"
2016,"Imports","Poland",712,6368,"Other countries"
2016,"Exports","EU-28",712,64513,"Other countries"
2016,"Exports","Poland",712,25468,"Other countries"
2016,"Exports","Poland",712,16630,"Other countries"
2016,"Exports","Thailand",712,320,"Other countries"
2016,"Exports","Thailand",712,46,"Other countries"
2016,"Imports","Lithuania",712,34465,"Other countries"
2016,"Imports","Slovenia",712,420,"Other countries"
2016,"Imports","Lithuania",712,11806,"Other countries"
2016,"Imports","Finland",712,455,"Other countries"
2016,"Imports","Slovakia",712,2232,"Other countries"
2016,"Imports","Slovakia",712,1178,"Other countries"
2016,"Imports","Lithuania",712,11879,"Other countries"
2016,"Exports","Lithuania",712,22365,"Other countries"
2016,"Imports","Lithuania",712,33,"Other countries"
2016,"Imports","Slovakia",712,374,"Other countries"
2016,"Imports","Lithuania",712,3522,"Other countries"
2016,"Imports","Slovakia",712,3245,"Other countries"
2016,"Imports","Finland",712,2832,"Other countries"
2016,"Imports","Germany",712,78555,"Other countries"
2016,"Imports","Mongolia",712,2890,"Other countries"
2016,"Exports","Germany",712,21004,"Other countries"
2016,"Imports","Spain",712,228,"Other countries"
2016,"Exports","Germany",712,45425,"Other countries"
2016,"Imports","Mongolia",712,5130,"Other countries"
2016,"Exports","Germany",712,40512,"Other countries"
2016,"Exports","Spain",712,9962,"Other countries"
2016,"Exports","Germany",712,10750,"Other countries"
2016,"Imports","Mongolia",712,2738,"Other countries"
2016,"Exports","Germany",712,4806,"Other countries"
2016,"Imports","Germany",712,10951,"Other countries"
2016,"Exports","",712,945,"Other countries"
2016,"Imports","Netherlands",712,66,"Other countries"
2016,"Imports","Netherlands",712,38,"Other countries"
2016,"Exports","",712,1506,"Other countries"
2016,"Exports","",712,121,"Other countries"
2016,"Imports","Netherlands",712,54,"Other countries"
2016,"Exports","Netherlands",712,57890,"Other countries"
2016,"Exports","",712,32868,"Other countries"
2016,"Imports","",712,840,"Other countries"
2016,"Exports","Netherlands",712,54436,"Other countries"
2016,"Exports","",712,76,"Other countries"
2016,"Exports","",712,131,"Other countries"
2016,"Imports","",712,1598,"Other countries"
2016,"Exports","",712,2703,"Other countries"
2016,"Imports","",712,1620,"Other countries"
2016,"Exports","",712,29295,"Other countries"
2016,"Exports","",712,46,"Other countries"
2016,"Imports","",712,890,"Other countries"
2016,"Imports","Netherlands",712,39,"Other countries"
2016,"Imports","Rep. of Korea",712,23942,"Other countries"
2016,"Exports","France",712,56741,"Other countries"
2016,"Imports","Rep. of Korea",712,47574,"Other countries"
2016,"Exports","Latvia",712,1395,"Other countries"
2016,"Imports","Rep. of Korea",712,31471,"Other countries"
2016,"Imports","Rep. of Korea",712,28043,"Other countries"
2016,"Exports","Egypt",712,75096,"Other countries"
2016,"Exports","Latvia",712,26,"Other countries"
2016,"Exports","Rep. of Korea",712,51321,"Other countries"
2016,"Imports","France",712,33643,"Other countries"
2016,"Exports","Egypt",712,73791,"Other countries"
2016,"Exports","Latvia",712,1637,"Other countries"
2016,"Exports","Georgia",712,405,"Other countries"
2016,"Imports","Rep. of Korea",712,34802,"Other countries"
2016,"Exports","Egypt",712,21077,"Other countries"
2016,"Imports","Rep. of Korea",712,403,"Other countries"
2016,"Exports","Egypt",712,52133,"Other countries"
2016,"Imports","Rep. of Korea",712,35442,"Other countries"
2016,"Exports","United States of America",712,30912,"Other countries"
2016,"Imports","United States of America",712,2957,"Other countries"
2016,"Imports","United States of America",712,7685,"Other countries"
2016,"Imports","United States of America",712,6126,"Other countries"
2016,"Imports","United States of America",712,5024,"Other countries"
2016,"Exports","United States of America",712,30912,"Other countries"
2016,"Imports","United States of America",712,2450,"Other countries"
2016,"Imports","New Zealand",712,183,"Other countries"
2016,"Imports","New Zealand",712,160,"Other countries"
2016,"Imports","New Zealand",712,145,"Other countries"
2016,"Imports","United States of America",712,3927,"Other countries"
2016,"Exports","Ethiopia",712,47030,"Other countries"
2016,"Imports","Estonia",712,2791,"Other countries"
2016,"Exports","Ethiopia",712,64218,"Other countries"
2016,"Exports","Ethiopia",712,82843,"Other countries"
2016,"Imports","Romania",712,23001,"Other countries"
2016,"Exports","Ethiopia",712,87589,"Other countries"
2016,"Imports","Estonia",712,2438,"Other countries"
2016,"Exports","Ethiopia",712,40121,"Other countries"
2016,"Exports","Ethiopia",712,61522,"Other countries"
2016,"Exports","Ethiopia",712,67816,"Other countries"
2016,"Exports","Ethiopia",712,43738,"Other countries"
2016,"Exports","Ethiopia",712,40072,"Other countries"
2016,"Exports","Ethiopia",712,59535,"Other countries"
2016,"Exports","Ethiopia",712,55361,"Other countries"
2016,"Exports","Ethiopia",712,66754,"Other countries"
2016,"Exports","",712,7,"Other countries"
2016,"Imports","",712,516,"Other countries"
2016,"Exports","Netherlands",712,57978,"Other countries"
2016,"Exports","Hungary",712,186,"Other countries"
2016,"Exports","Hungary",712,116,"Other countries"
2016,"Imports","Hungary",712,46426,"Other countries"
2016,"Exports","Hungary",712,60,"Other countries"
2016,"Imports","Mongolia",712,5937,"Other countries"
2016,"Imports","Germany",712,68756,"Other countries"
2016,"Exports","Germany",712,9023,"Other countries"
2016,"Exports","Germany",712,14396,"Other countries"
2016,"Exports","Germany",712,3830,"Other countries"
2016,"Exports","Germany",712,70691,"Other countries"
2016,"Exports","Germany",712,57734,"Other countries"
2016,"Imports","Mongolia",712,5117,"Other countries"
2016,"Imports","Mongolia",712,1992,"Other countries"
2016,"Imports","Germany",712,73239,"Other countries"
2016,"Exports","Germany",712,15119,"Other countries"
2016,"Imports","Mongolia",712,6381,"Other countries"
2016,"Imports","Slovakia",712,1461,"Other countries"
2016,"Imports","Slovakia",712,391,"Other countries"
2016,"Imports","Slovakia",712,1620,"Other countries"
2016,"Imports","Lithuania",712,10536,"Other countries"
2016,"Imports","Slovakia",712,2811,"Other countries"
2016,"Imports","Argentina",712,31982,"Other countries"
2016,"Imports","Slovakia",712,1542,"Other countries"
2016,"Exports","Lithuania",712,1495,"Other countries"
2016,"Imports","Slovakia",712,7938,"Other countries"
2016,"Imports","Slovakia",712,2906,"Other countries"
2016,"Imports","Slovakia",712,2052,"Other countries"
2016,"Imports","Slovenia",712,50,"Other countries"
2016,"Exports","Poland",712,76078,"Other countries"
2016,"Exports","Thailand",712,7,"Other countries"
2016,"Exports","Thailand",712,41,"Other countries"
2016,"Imports","EU-28",712,72096,"Other countries"
2016,"Exports","Poland",712,53127,"Other countries"
2016,"Exports","Poland",712,39615,"Other countries"
2016,"Exports","Thailand",712,76,"Other countries"
2016,"Exports","Poland",712,22754,"Other countries"
2016,"Exports","Thailand",712,131,"Other countries"
2016,"Exports","Poland",712,46679,"Other countries"
2016,"Imports","China",712,33046,"Other countries"
2016,"Exports","United Kingdom",712,4198,"Other countries"
2016,"Imports","Chile",712,47,"Other countries"
2016,"Imports","China",712,76301,"Other countries"
2016,"Exports","United Kingdom",712,54102,"Other countries"
2016,"Imports","China",712,77376,"Other countries"
2016,"Imports","China",712,40299,"Other countries"
2016,"Exports","Serbia",712,34334,"Other countries"
2016,"Exports","Serbia",712,5004,"Other countries"
2016,"Exports","Serbia",712,39770,"Other countries"
2016,"Exports","Serbia",712,31495,"Other countries"
2016,"Imports","Italy",712,63471,"Other countries"
2016,"Exports","Italy",712,2117,"Other countries"
2016,"Exports","Serbia",712,58829,"Other countries"
2016,"Exports","Serbia",712,34008,"Other countries"
2016,"Exports","Turkey",712,30826,"Other countries"
2016,"Exports","Turkey",712,14730,"Other countries"
2016,"Exports","Serbia",712,26163,"Other countries"
2016,"Imports","Italy",712,96247,"Other countries"
2016,"Exports","Serbia",712,84348,"Other countries"
2016,"Imports","Italy",712,69399,"Other countries"
2016,"Exports","Serbia",712,66252,"Other countries"
2016,"Exports","Serbia",712,97236,"Other countries"
2016,"Exports","Serbia",712,2000,"Other countries"
2016,"Exports","Austria",712,53622,"Other countries"
2016,"Exports","Austria",712,28120,"Other countries"
2016,"Exports","Austria",712,23349,"Other countries"
2016,"Exports","South Africa",712,1774,"Other countries"
2016,"Exports","Austria",712,11831,"Other countries"
2016,"Exports","Austria",712,8592,"Other countries"
2016,"Exports","South Africa",712,1714,"Other countries"
2016,"Exports","Austria",712,16485,"Other countries"
2016,"Exports","Austria",712,31003,"Other countries"
2016,"Exports","Austria",712,4605,"Other countries"
2016,"Exports","Austria",712,3599,"Other countries"
2016,"Exports","Hungary",712,3952,"Other countries"
2016,"Exports","Hungary",712,67267,"Other countries"
2016,"Exports","Bulgaria",712,1456,"Other countries"
2016,"Imports","Rep. of Korea",712,2491,"Other countries"
2016,"Imports","Latvia",712,12935,"Other countries"
2016,"Exports","France",712,399,"Other countries"
2016,"Imports","Latvia",712,192,"Other countries"
2016,"Exports","Georgia",712,149,"Other countries"
2016,"Exports","Latvia",712,2747,"Other countries"
2016,"Imports","Latvia",712,25938,"Other countries"
2016,"Exports","France",712,95225,"Other countries"
2016,"Imports","Rep. of Korea",712,10507,"Other countries"
2016,"Re-imports","Georgia",712,270,"Other countries"
2016,"Exports","Georgia",712,8013,"Other countries"
2016,"Imports","EU-28",712,9658,"Other countries"
2016,"Exports","Thailand",712,121,"Other countries"
2016,"Imports","EU-28",712,82376,"Other countries"
2016,"Exports","Poland",712,54695,"Other countries"
2016,"Exports","Poland",712,50072,"Other countries"
2016,"Exports","Poland",712,42931,"Other countries"
2016,"Exports","Thailand",712,42,"Other countries"
2016,"Imports","China",712,36098,"Other countries"
2016,"Exports","United Kingdom",712,57939,"Other countries"
2016,"Exports","Austria",712,24815,"Other countries"
2016,"Exports","Austria",712,50380,"Other countries"
2016,"Exports","Austria",712,5117,"Other countries"
2016,"Imports","France",712,25167,"Other countries"
2016,"Imports","Rep. of Korea",712,55864,"Other countries"
2016,"Exports","Georgia",712,3570,"Other countries"
2016,"Imports","Latvia",712,199,"Other countries"
2016,"Exports","Georgia",712,2750,"Other countries"
2016,"Exports","Egypt",712,17851,"Other countries"
2016,"Imports","Rep. of Korea",712,480,"Other countries"
2016,"Exports","Latvia",712,4480,"Other countries"
2016,"Imports","Rep. of Korea",712,77889,"Other countries"
2016,"Exports","France",712,53157,"Other countries"
2016,"Imports","Latvia",712,248,"Other countries"
2016,"Exports","Egypt",712,97102,"Other countries"
2017,"Exports","Netherlands",712,59434,"Other countries"
2017,"Exports","Greece",712,7883,"Other countries"
2017,"Imports","Switzerland",712,8255,"Other countries"
2017,"Imports","EU-28",712,18743,"Other countries"
2017,"Exports","Netherlands",712,61517,"Other countries"
2017,"Exports","Netherlands",712,57092,"Other countries"
2017,"Imports","Switzerland",712,3083,"Other countries"
2017,"Exports","EU-28",712,93069,"Other countries"
2017,"Exports","Bulgaria",712,1252,"Other countries"
2017,"Exports","Poland",712,66710,"Other countries"
2017,"Exports","",712,28275,"Other countries"
2017,"Exports","",712,97031,"Other countries"
2017,"Exports","",712,743,"Other countries"
2017,"Imports","",712,15,"Other countries"
2017,"Exports","Poland",712,20602,"Other countries"
2017,"Exports","United Kingdom",712,3969,"Other countries"
2017,"Exports","United Kingdom",712,2588,"Other countries"
2017,"Imports","Chile",712,73014,"Other countries"
2017,"Imports","Italy",712,58395,"Other countries"
2017,"Exports","United Kingdom",712,84013,"Other countries"
2017,"Exports","Spain",712,19233,"Other countries"
2017,"Exports","Rep. of Korea",712,28931,"Other countries"
2017,"Imports","Latvia",712,165,"Other countries"
2017,"Imports","Rep. of Korea",712,85557,"Other countries"
2017,"Exports","Latvia",712,32,"Other countries"
2017,"Imports","United States of America",712,2637,"Other countries"
2017,"Imports","Rep. of Korea",712,82584,"Other countries"
2017,"Imports","Rep. of Korea",712,90167,"Other countries"
2017,"Imports","Rep. of Korea",712,87000,"Other countries"
2017,"Imports","Rep. of Korea",712,16307,"Other countries"
2017,"Imports","Netherlands",712,12044,"Other countries"
2017,"Imports","EU-28",712,22531,"Other countries"
2017,"Imports","Netherlands",712,3530,"Other countries"
2017,"Imports","Switzerland",712,1220,"Other countries"
2017,"Imports","EU-28",712,2343,"Other countries"
2017,"Imports","Netherlands",712,447,"Other countries"
2017,"Exports","Netherlands",712,33967,"Other countries"
2017,"Imports","EU-28",712,762,"Other countries"
2017,"Imports","Netherlands",712,2002,"Other countries"
2017,"Exports","Netherlands",712,60698,"Other countries"
2017,"Exports","France",712,98632,"Other countries"
2017,"Imports","Mongolia",712,12992,"Other countries"
2017,"Imports","France",712,113,"Other countries"
2017,"Imports","Mongolia",712,19875,"Other countries"
2017,"Imports","Mongolia",712,3833,"Other countries"
2017,"Exports","France",712,43199,"Other countries"
2017,"Imports","Mongolia",712,281,"Other countries"
2017,"Imports","France",712,47573,"Other countries"
2017,"Imports","Georgia",712,576,"Other countries"
2017,"Imports","Georgia",712,69,"Other countries"
2017,"Imports","Mongolia",712,4824,"Other countries"
2017,"Exports","Georgia",712,518,"Other countries"
2017,"Imports","Mongolia",712,3521,"Other countries"
2017,"Imports","Georgia",712,172,"Other countries"
2017,"Imports","Mongolia",712,7750,"Other countries"
2017,"Exports","Czech Rep.",712,21282,"Other countries"
2017,"Imports","Israel",712,1000,"Other countries"
2017,"Exports","Egypt",712,21126,"Other countries"
2017,"Imports","Israel",712,1000,"Other countries"
2017,"Exports","Israel",712,40000,"Other countries"
2017,"Imports","Israel",712,1000,"Other countries"
2017,"Exports","Czech Rep.",712,885,"Other countries"
2017,"Imports","Israel",712,1000,"Other countries"
2017,"Exports","Egypt",712,95134,"Other countries"
2017,"Imports","Israel",712,1000,"Other countries"
2017,"Exports","Egypt",712,14819,"Other countries"
2017,"Exports","Egypt",712,32884,"Other countries"
2017,"Exports","Egypt",712,69008,"Other countries"
2017,"Exports","Egypt",712,63381,"Other countries"
2017,"Exports","Egypt",712,22589,"Other countries"
2017,"Imports","",712,9525,"Other countries"
2017,"Imports","",712,759,"Other countries"
2017,"Exports","Hungary",712,72494,"Other countries"
2017,"Exports","Serbia",712,14337,"Other countries"
2017,"Imports","Canada",712,3794,"Other countries"
2017,"Imports","Canada",712,36,"Other countries"
2017,"Exports","",712,1617,"Other countries"
2017,"Imports","",712,644,"Other countries"
2017,"Exports","Serbia",712,27070,"Other countries"
2017,"Exports","Hungary",712,9693,"Other countries"
2017,"Exports","Serbia",712,40931,"Other countries"
2017,"Exports","Serbia",712,38778,"Other countries"
2017,"Exports","Serbia",712,63591,"Other countries"
2017,"Exports","Serbia",712,63483,"Other countries"
2017,"Exports","Serbia",712,29882,"Other countries"
2017,"Exports","Serbia",712,38402,"Other countries"
2017,"Imports","Lithuania",712,6753,"Other countries"
2017,"Exports","Finland",712,2530,"Other countries"
2017,"Exports","Finland",712,4493,"Other countries"
2017,"Imports","Slovakia",712,1383,"Other countries"
2017,"Imports","Slovenia",712,340,"Other countries"
2017,"Imports","Lithuania",712,20974,"Other countries"
2017,"Exports","Finland",712,5326,"Other countries"
2017,"Imports","Slovakia",712,1527,"Other countries"
2017,"Exports","Finland",712,538,"Other countries"
2017,"Imports","Slovakia",712,1537,"Other countries"
2017,"Exports","Lithuania",712,75,"Other countries"
2017,"Imports","Slovakia",712,1426,"Other countries"
2017,"Imports","Slovakia",712,1449,"Other countries"
2017,"Exports","Finland",712,11451,"Other countries"
2017,"Imports","Slovakia",712,1485,"Other countries"
2017,"Exports","Finland",712,2183,"Other countries"
2017,"Imports","Lithuania",712,8753,"Other countries"
2017,"Imports","Slovenia",712,700,"Other countries"
2017,"Imports","Slovakia",712,1369,"Other countries"
2017,"Imports","United Arab Emirates",712,3818,"Other countries"
2017,"Imports","United Arab Emirates",712,362,"Other countries"
2017,"Exports","Germany",712,28576,"Other countries"
2017,"Imports","Germany",712,84694,"Other countries"
2017,"Exports","Germany",712,39085,"Other countries"
2017,"Exports","Germany",712,59248,"Other countries"
2017,"Exports","Germany",712,26513,"Other countries"
2017,"Exports","Turkey",712,8595,"Other countries"
2017,"Exports","Turkey",712,3590,"Other countries"
2017,"Imports","Germany",712,10343,"Other countries"
2017,"Exports","Turkey",712,9471,"Other countries"
2017,"Exports","Germany",712,56089,"Other countries"
2017,"Exports","Turkey",712,71132,"Other countries"
2017,"Exports","Ethiopia",712,46056,"Other countries"
2017,"Exports","Austria",712,43874,"Other countries"
2017,"Exports","Austria",712,33033,"Other countries"
2017,"Exports","Ethiopia",712,43669,"Other countries"
2017,"Exports","Ethiopia",712,60611,"Other countries"
2017,"Imports","New Zealand",712,587,"Other countries"
2017,"Exports","Norway",712,133,"Other countries"
2017,"Exports","Estonia",712,625,"Other countries"
2017,"Exports","Thailand",712,450,"Other countries"
2017,"Exports","Austria",712,82971,"Other countries"
2017,"Exports","Ethiopia",712,42824,"Other countries"
2017,"Exports","Ethiopia",712,65629,"Other countries"
2017,"Exports","Ethiopia",712,58928,"Other countries"
2017,"Exports","Ethiopia",712,76149,"Other countries"
2017,"Exports","Ethiopia",712,64402,"Other countries"
2017,"Imports","Chile",712,71420,"Other countries"
2017,"Exports","Italy",712,27641,"Other countries"
2017,"Imports","China",712,77252,"Other countries"
2017,"Exports","Poland",712,30606,"Other countries"
2017,"Imports","Bulgaria",712,64618,"Other countries"
2017,"Exports","",712,4700,"Other countries"
2017,"Exports","Poland",712,77094,"Other countries"
2017,"Exports","Poland",712,36896,"Other countries"
2017,"Exports","Poland",712,22234,"Other countries"
2017,"Exports","",712,31236,"Other countries"
2017,"Exports","Germany",712,28133,"Other countries"
2017,"Exports","Germany",712,663,"Other countries"
2017,"Imports","Germany",712,93637,"Other countries"
2017,"Imports","Germany",712,7625,"Other countries"
2017,"Imports","Germany",712,211,"Other countries"
2017,"Exports","France",712,30574,"Other countries"
2017,"Imports","Mongolia",712,4162,"Other countries"
2017,"Imports","Mongolia",712,6850,"Other countries"
2017,"Imports","Georgia",712,40,"Other countries"
2017,"Imports","Georgia",712,653,"Other countries"
2017,"Imports","Mongolia",712,372,"Other countries"
2017,"Imports","Mongolia",712,13227,"Other countries"
2017,"Imports","France",712,20292,"Other countries"
2017,"Imports","France",712,34508,"Other countries"
2017,"Imports","France",712,15841,"Other countries"
2017,"Exports","France",712,43872,"Other countries"
2017,"Imports","Singapore",712,15,"Other countries"
2017,"Imports","Mongolia",712,913,"Other countries"
2017,"Exports","Ethiopia",712,49128,"Other countries"
2017,"Exports","Estonia",712,173,"Other countries"
2017,"Exports","Thailand",712,596,"Other countries"
2017,"Imports","New Zealand",712,518,"Other countries"
2017,"Exports","Ethiopia",712,84497,"Other countries"
2017,"Exports","Estonia",712,17,"Other countries"
2017,"Exports","Austria",712,16981,"Other countries"
2017,"Exports","Austria",712,15511,"Other countries"
2017,"Exports","Thailand",712,3637,"Other countries"
2017,"Exports","Austria",712,23678,"Other countries"
2017,"Exports","Ethiopia",712,62476,"Other countries"
2017,"Imports","Norway",712,2507,"Other countries"
2017,"Exports","Ethiopia",712,65556,"Other countries"
2017,"Exports","Austria",712,27803,"Other countries"
2017,"Exports","Latvia",712,4955,"Other countries"
2017,"Imports","Rep. of Korea",712,76784,"Other countries"
2017,"Imports","United States of America",712,2756,"Other countries"
2017,"Imports","Latvia",712,228,"Other countries"
2017,"Exports","Latvia",712,4860,"Other countries"
2017,"Exports","Latvia",712,1996,"Other countries"
2017,"Exports","Latvia",712,24,"Other countries"
2017,"Imports","United States of America",712,7548,"Other countries"
2017,"Imports","United States of America",712,3431,"Other countries"
2017,"Imports","Rep. of Korea",712,54426,"Other countries"
2017,"Imports","United States of America",712,3137,"Other countries"
2017,"Imports","United States of America",712,9074,"Other countries"
2017,"Imports","Latvia",712,155,"Other countries"
2017,"Exports","",712,3037,"Other countries"
2017,"Imports","",712,1190,"Other countries"
2017,"Imports","Bulgaria",712,75837,"Other countries"
2017,"Imports","",712,6100,"Other countries"
2017,"Exports","Poland",712,65583,"Other countries"
2017,"Exports","Poland",712,68573,"Other countries"
2017,"Imports","Bulgaria",712,861,"Other countries"
2017,"Exports","Poland",712,64772,"Other countries"
2017,"Exports","Poland",712,37105,"Other countries"
2017,"Imports","Latvia",712,1525,"Other countries"
2017,"Exports","United States of America",712,30892,"Other countries"
2017,"Imports","Latvia",712,266,"Other countries"
2017,"Imports","Rep. of Korea",712,34083,"Other countries"
2017,"Imports","Japan",712,16024,"Other countries"
2017,"Exports","South Africa",712,1597,"Other countries"
2017,"Imports","Japan",712,16059,"Other countries"
2017,"Imports","Japan",712,15019,"Other countries"
2017,"Exports","South Africa",712,1087,"Other countries"
2017,"Exports","Japan",712,8532,"Other countries"
2017,"Exports","South Africa",712,1088,"Other countries"
2018,"Imports","Bosnia Herzegovina",712,28020,"Other countries"
2018,"Exports","Germany",712,90838,"Other countries"
2018,"Imports","Bosnia Herzegovina",712,57034,"Other countries"
2018,"Exports","Brazil",712,187,"Other countries"
2018,"Exports","Thailand",712,114,"Other countries"
2018,"Exports","Germany",712,2167,"Other countries"
2018,"Imports","Germany",712,34764,"Other countries"
2018,"Imports","Bosnia Herzegovina",712,71156,"Other countries"
2018,"Imports","Germany",712,2538,"Other countries"
2018,"Exports","Thailand",712,3054,"Other countries"
2018,"Imports","Germany",712,380,"Other countries"
2018,"Exports","Germany",712,429,"Other countries"
2018,"Exports","Germany",712,33473,"Other countries"
2018,"Imports","Germany",712,534,"Other countries"
2018,"Exports","Thailand",712,1117,"Other countries"
2018,"Imports","New Zealand",712,781,"Other countries"
2018,"Imports","Germany",712,18191,"Other countries"
2018,"Exports","Germany",712,1791,"Other countries"
2018,"Imports","Georgia",712,1123,"Other countries"
2018,"Exports","France",712,42978,"Other countries"
2018,"Imports","Georgia",712,75,"Other countries"
2018,"Exports","Georgia",712,2091,"Other countries"
2018,"Imports","France",712,47749,"Other countries"
2018,"Exports","France",712,709,"Other countries"
2018,"Imports","Georgia",712,281,"Other countries"
2018,"Imports","Georgia",712,1249,"Other countries"
2018,"Imports","Georgia",712,128,"Other countries"
2018,"Exports","Netherlands",712,84826,"Other countries"
2018,"Imports","China, Hong Kong SAR",712,77143,"Other countries"
